stream_id,@timestamp,event.kind,event.category,event.type,event.action,event.outcome,event.module,event.dataset,event.duration,security.severity,rule.id,rule.name,service.name,trace.id,span.id,user.id,user.name,log.level,error.class,error.message,message,extras
1787624204871-0,2026-08-25T02:16:44.869139501Z,,api,access,GET /home/fluxo,success,,,22000000,,,,code-with-quarkus-pride,17df0e521f9c4c92bc447c675d371945,99a0000735704408,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787624193462-0,2026-08-25T02:16:33.461892240Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,e8df6b41e99b45bfb92c733478dcd620,a5f4f42d261643e9,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787624178463-0,2026-08-25T02:16:18.459328249Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,13c284b3628f4a16b944a82594ce7526,0a283a025b55464d,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787624174886-0,2026-08-25T02:16:14.885337417Z,,api,access,GET /home/kpis,success,,,24000000,,,,code-with-quarkus-pride,0259b0f9e4a8482995b45936df883c70,c617fb02329f4845,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787624174885-0,2026-08-25T02:16:14.875383711Z,,api,access,GET /home/fluxo,success,,,26000000,,,,code-with-quarkus-pride,82af72446866418e9d59d3280ffae0f0,216d8be426b746c9,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787624163457-0,2026-08-25T02:16:03.454999143Z,,api,access,GET /home/situacao,success,,,1000000,,,,code-with-quarkus-pride,71a858352a70418f999c82f620463598,655b4d8582c4422d,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787624148452-0,2026-08-25T02:15:48.451437244Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,86aa8f61ed7746f2aec0067212733f5c,c272508124d94621,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787624144894-0,2026-08-25T02:15:44.893047645Z,,api,access,GET /home/fluxo,success,,,34000000,,,,code-with-quarkus-pride,11b01d51018f422cab28c3733606c0e0,0ba5e4eff82b4726,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787624144874-0,2026-08-25T02:15:44.871463921Z,,api,access,GET /home/kpis,success,,,23000000,,,,code-with-quarkus-pride,e3afc33caa4648469523c114cfb6ad58,f45c135929d84201,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787624133447-0,2026-08-25T02:15:33.446489076Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,5e412eb00db54fca8bd6b13f3e891ee1,ba6a066b3b67431e,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787624118444-0,2026-08-25T02:15:18.441876829Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,987346be0d6d40c0841c269510c2cafc,39852dc4042448a3,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787624114979-0,2026-08-25T02:15:14.979107056Z,,api,access,GET /home/fluxo,success,,,26000000,,,,code-with-quarkus-pride,a57fba09870b4e46bc4d4f0dc4406292,2ee074fb59ec48d9,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787624114866-0,2026-08-25T02:15:14.864827921Z,,api,access,GET /home/kpis,success,,,21000000,,,,code-with-quarkus-pride,bd6905d8496d4797811c7950eba6a4e9,06f8541f2cf14b45,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787624103448-0,2026-08-25T02:15:03.446083554Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,6b0f63c9ca7d48b0aca5767dfe615dee,736ef17db5d54240,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787624088426-0,2026-08-25T02:14:48.426027882Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,0ec49b94e0d644a88fc3ca0fe3771b44,08cc75c99757492c,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787624084866-1,2026-08-25T02:14:44.866066862Z,,api,access,GET /home/kpis,success,,,17000000,,,,code-with-quarkus-pride,507c5662defa40cab33a122e0aa2b99f,ece53046a365422a,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787624084866-0,2026-08-25T02:14:44.865619821Z,,api,access,GET /home/fluxo,success,,,30000000,,,,code-with-quarkus-pride,c217f220811949319d332084a4304b4f,d99c0ad84f85406b,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787624073426-0,2026-08-25T02:14:33.425650237Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,508f6b8a548a4e79841a76deba9a872e,1d59e3c44d934398,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787624058425-0,2026-08-25T02:14:18.424704690Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,3bac13780cc4418ea09b87c09945b735,2c0b1042c91949f8,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787624054864-1,2026-08-25T02:14:14.864140826Z,,api,access,GET /home/fluxo,success,,,31000000,,,,code-with-quarkus-pride,91e6fbda18bb4bd7820529a744b3ff1b,f18bead07d1a4e96,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787624054864-0,2026-08-25T02:14:14.863440701Z,,api,access,GET /home/kpis,success,,,20000000,,,,code-with-quarkus-pride,350646ae8957458f93359a1334b527ca,6e5e9f6ba968459a,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787624043422-0,2026-08-25T02:14:03.421835378Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,de44135fd1ae43ce8505c152b33a96ee,af150d88d40b42bf,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787624028419-0,2026-08-25T02:13:48.417862883Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,650cc3856c054b0fb5de5dc29ccac337,1af48d1c9d7d48f9,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787624024863-0,2026-08-25T02:13:44.862568433Z,,api,access,GET /home/fluxo,success,,,23000000,,,,code-with-quarkus-pride,e5e17554e6ba43368ce99d33df100097,da16e43936264209,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787624024838-0,2026-08-25T02:13:44.836950456Z,,api,access,GET /home/kpis,success,,,7000000,,,,code-with-quarkus-pride,38cfd35df56b4d5786b023504f11887a,42514dc9e1874c6e,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787624013400-0,2026-08-25T02:13:33.399582764Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,3c71504a756f46bdaa19ad0a264171b1,b3ff12071a734459,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787623998398-0,2026-08-25T02:13:18.396938477Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,d9705bbb29734c7cb9e895185fe29234,6f9c4434295e483d,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787623994872-0,2026-08-25T02:13:14.867928229Z,,api,access,GET /home/fluxo,success,,,39000000,,,,code-with-quarkus-pride,be3c60fda0db4675acbd5ee7e5852578,f8b3b3f21bca49e4,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787623994869-0,2026-08-25T02:13:14.868209444Z,,api,access,GET /home/kpis,success,,,27000000,,,,code-with-quarkus-pride,195cd9e0e6ae4a69a75abacc4dafc1c6,97d0dfff18274eae,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787623983413-0,2026-08-25T02:13:03.411884480Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,a6033529caec4a1da3a7b652a86540ae,7c006bfc12a544c1,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787623968408-0,2026-08-25T02:12:48.407613091Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,5f5bf5dea0774afa8f52d57f396f8312,90407b1973574925,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787623964863-0,2026-08-25T02:12:44.860894679Z,,api,access,GET /home/fluxo,success,,,22000000,,,,code-with-quarkus-pride,db8ff15ace99493ba402ee68a3138bc2,d8cf196db5d34cd3,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787623964839-0,2026-08-25T02:12:44.837594493Z,,api,access,GET /home/kpis,success,,,7000000,,,,code-with-quarkus-pride,b67bca9cb90243a5a8821bebe862eea5,290a87f39c4548f0,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787623953390-0,2026-08-25T02:12:33.388479681Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,befa84c1bb694e678bc30457ab00de8c,0d26c81811114d68,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787623938378-0,2026-08-25T02:12:18.377880305Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,dcdff2cf3aea4f5aab2b5ecb264e8bc6,73437b3b4ced48b7,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787623934874-0,2026-08-25T02:12:14.873232474Z,,api,access,GET /home/fluxo,success,,,38000000,,,,code-with-quarkus-pride,a49b2999702e445ebcb9b1a687d83b76,59ff911518c940b9,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787623934857-0,2026-08-25T02:12:14.856977386Z,,api,access,GET /home/kpis,success,,,20000000,,,,code-with-quarkus-pride,8f3f9d6a5ff3439281dd9ac47977fae4,73c3d51cd77647e1,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787623923390-0,2026-08-25T02:12:03.387705170Z,,api,access,GET /home/situacao,success,,,1000000,,,,code-with-quarkus-pride,7d66d81917314a8b954c5d19bc95b801,c9d7f8b9857e41e5,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787623908389-0,2026-08-25T02:11:48.388549797Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,82b1e5da486c440ba9f9d6ef7a07cc28,876f64ebbfc543b4,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787623904863-0,2026-08-25T02:11:44.861196638Z,,api,access,GET /home/fluxo,success,,,24000000,,,,code-with-quarkus-pride,d02bb0f38f944e9b9c06bdb8f3a7bf2a,4f3edf412df2497e,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787623904832-0,2026-08-25T02:11:44.831048398Z,,api,access,GET /home/kpis,success,,,6000000,,,,code-with-quarkus-pride,4c2f1f643efd42d3b49d57c85aba5429,d27b3ea33e564bb0,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787623893379-0,2026-08-25T02:11:33.378195047Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,b0e6a1be500f480389411984efb775ee,5ecfa336680a4183,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787623878373-0,2026-08-25T02:11:18.372141113Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,20519e0de97a4d6d9fb1427a37b32bd1,2dd03f9f28cc48f4,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787623874882-0,2026-08-25T02:11:14.878265710Z,,api,access,GET /home/fluxo,success,,,52000000,,,,code-with-quarkus-pride,6f37a15458864f57b68a3b2386b38f91,b9eca87d20c44b9b,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787623874881-0,2026-08-25T02:11:14.878037460Z,,api,access,GET /home/kpis,success,,,35000000,,,,code-with-quarkus-pride,ea55d48bbc8e409b9c65c509a95f1258,f2edc616bb304f46,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787623863370-0,2026-08-25T02:11:03.369506380Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,658707aa2b7e4697a87591c48496f78c,25ba20e7571d4d01,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787623848372-0,2026-08-25T02:10:48.370845064Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,dc011f878bea4afd9d2dc50bd093509c,ad252ba944354c5e,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787623844862-0,2026-08-25T02:10:44.861906590Z,,api,access,GET /home/kpis,success,,,23000000,,,,code-with-quarkus-pride,6b9193cda78a4c998ae3443f4bec2cb7,938968da05fc4683,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787623844861-0,2026-08-25T02:10:44.860460894Z,,api,access,GET /home/fluxo,success,,,32000000,,,,code-with-quarkus-pride,9cb77a1d00f74a458318ddaeebaf15d0,6b7415afb0b5419b,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787623833362-0,2026-08-25T02:10:33.361370734Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,5be7404c623c413c8c964aca80f5d2cc,a5ab4d8cf77448c5,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787623818353-0,2026-08-25T02:10:18.353055466Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,0764d87264f14a3a90de5b40613fcc2c,c3dc397bdb41408a,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787623814880-0,2026-08-25T02:10:14.877228067Z,,api,access,GET /home/kpis,success,,,31000000,,,,code-with-quarkus-pride,161d89b5c2f74a628fdabff307dc5a3e,ffa674d47c264873,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787623814879-0,2026-08-25T02:10:14.876943153Z,,api,access,GET /home/fluxo,success,,,39000000,,,,code-with-quarkus-pride,cf9ce6bda5c5473394a39a409bda5bf8,6b3c5bac09a14d9b,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787623803365-0,2026-08-25T02:10:03.358955621Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,cb8b63795bb8441d8cccb41b6e9804df,bce6af675b094241,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787623788359-0,2026-08-25T02:09:48.358510713Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,71a6465f5880487cb86ec3852703389c,114cf78c372c4cdf,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787623784887-0,2026-08-25T02:09:44.883728392Z,,api,access,GET /home/fluxo,success,,,42000000,,,,code-with-quarkus-pride,90b92a89c70e49de9a659bef1dd9d2ac,f827324bae1c42d1,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787623784857-0,2026-08-25T02:09:44.852295796Z,,api,access,GET /home/kpis,success,,,29000000,,,,code-with-quarkus-pride,c97d2d99b69f42ada4f87f42e91f1458,4bbc5caeeea94858,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787623773338-0,2026-08-25T02:09:33.336372863Z,,api,access,GET /home/situacao,success,,,1000000,,,,code-with-quarkus-pride,5a0502a5a57f42bba55cdc2375fdd4eb,5275afed3c144c98,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787623758337-0,2026-08-25T02:09:18.336455094Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,ce878b8e7cb54522940d33164cb4197b,f8f138424ab04d49,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787623754877-0,2026-08-25T02:09:14.876516100Z,,api,access,GET /home/fluxo,success,,,57000000,,,,code-with-quarkus-pride,38f45af634684843a40c6354006b7bab,269a63aa9d63432a,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787623754873-0,2026-08-25T02:09:14.872182473Z,,api,access,GET /home/kpis,success,,,27000000,,,,code-with-quarkus-pride,042c6b9186dc416aadca679c444849ca,c0fd81d815304170,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787623743366-0,2026-08-25T02:09:03.360287015Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,4353b7e7b4f24feab37786578e60675f,8bcb418fa8714c2b,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787623728342-0,2026-08-25T02:08:48.342022053Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,2bec8d78d51c4552a361a69be595552e,0412fe4e03c04557,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787623724904-0,2026-08-25T02:08:44.901776865Z,,api,access,GET /home/fluxo,success,,,71000000,,,,code-with-quarkus-pride,9aff79ec842e4ea2a4ff4a2cf810647f,d0ff19375907487e,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787623724896-0,2026-08-25T02:08:44.892144922Z,,api,access,GET /home/kpis,success,,,72000000,,,,code-with-quarkus-pride,4b54147472b144fe80ec2335102905c7,d390f9ab98fe4bb7,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787623713336-0,2026-08-25T02:08:33.333941625Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,53a7d28a18b74053be86892180e8a5c4,d2c70b8e370443a5,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787623698332-0,2026-08-25T02:08:18.331974391Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,1debcca0ecb74fc599451cac286f5f93,9d26ca82263c4b24,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787623694880-1,2026-08-25T02:08:14.878657444Z,,api,access,GET /home/fluxo,success,,,61000000,,,,code-with-quarkus-pride,1703d8c7edd4446ba7b240a718935ce6,5cf7d5fb3ad3439f,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787623694880-0,2026-08-25T02:08:14.878331678Z,,api,access,GET /home/kpis,success,,,27000000,,,,code-with-quarkus-pride,6af47e7ac804490ab9e23d0b8c34c7e7,0e9e1735c401498e,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787623683332-0,2026-08-25T02:08:03.328258182Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,79551802c0004c96b011dd5818132de6,d16b6bcbe4724399,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787623668327-0,2026-08-25T02:07:48.326756221Z,,api,access,GET /home/situacao,success,,,1000000,,,,code-with-quarkus-pride,16f73ba31e084cad8d289e35cfce3c1b,20cf5e719b0d45d6,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787623664870-0,2026-08-25T02:07:44.869878565Z,,api,access,GET /home/fluxo,success,,,43000000,,,,code-with-quarkus-pride,f627f87e461e475789d4140e9855ebe9,305d148588d2441f,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787623664822-0,2026-08-25T02:07:44.821678954Z,,api,access,GET /home/kpis,success,,,7000000,,,,code-with-quarkus-pride,8bff6a8102f049c187cefb7a7e6d067f,822b0020c7264476,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787623653317-0,2026-08-25T02:07:33.314547629Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,f5b706e6f4c64303a703e59c93d4ba39,943660d0532b4068,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787623638312-0,2026-08-25T02:07:18.311749404Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,68da52328080464f8c03a2d8f1a38436,272fe5df6f814e54,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
